asset_id,date,ride_id,ride_name,tickets_sold,attendance,capacity,operational_hours,scheduled_maintenance_hours,uptime,downtime
Six Flags,2025-05-19 00:00:00+00:00,FLF,Falcons Flight,4089,4036,9000,6,2,4,2
Six Flags,2025-05-20 00:00:00+00:00,IRMT,Iron Rattler Mine Town,1538,1424,4500,6,1,5,1
Six Flags,2025-05-20 00:00:00+00:00,TWE,Twilight Express,2990,2846,7800,10,3,7,3
Six Flags,2025-05-20 00:00:00+00:00,SKW,Skywatch,2287,2175,6500,8,4,4,4
Six Flags,2025-05-20 00:00:00+00:00,KCB,Kiddie Carousel Bay,1062,976,3000,6,3,3,3
Six Flags,2025-05-20 00:00:00+00:00,MLP,Magic Lantern Parade,1477,1421,4000,8,3,5,3
Six Flags,2025-05-20 00:00:00+00:00,ELT,Electric Light Tour,1304,1175,3500,10,3,7,3
Six Flags,2025-05-20 00:00:00+00:00,SRT,Siroccos Tower,3116,3034,8000,7,4,3,4
Six Flags,2025-05-20 00:00:00+00:00,HRA,High Roller Adventure,2255,2154,6000,10,3,7,3
Six Flags,2025-05-20 00:00:00+00:00,FLF,Falcons Flight,3421,3247,9000,6,4,2,4
Six Flags,2025-05-20 00:00:00+00:00,GDC,Grand Canyon Coaster,1889,1771,5200,8,4,4,4
Aquarabia,2025-05-20 00:00:00+00:00,AQL,Aqua Lake Raft,1372,1315,3800,8,4,4,4
Aquarabia,2025-05-20 00:00:00+00:00,DRD,Dizzy Rapids Drop,1437,1248,3600,6,1,5,1
Aquarabia,2025-05-20 00:00:00+00:00,WTR1,Wave Pool,1992,1911,6000,8,2,6,2
Aquarabia,2025-05-20 00:00:00+00:00,WTR2,Lazy River,1848,1719,5000,6,2,4,2
Aquarabia,2025-05-20 00:00:00+00:00,WTR3,Splash Zone,2961,2781,8000,10,2,8,2
Aquarabia,2025-05-20 00:00:00+00:00,SST,Sea Stallion,2379,2329,7000,10,4,6,4
Aquarabia,2025-05-20 00:00:00+00:00,RDL,Rapid Downstream Loop,1940,1745,5000,6,3,3,3
Aquarabia,2025-05-20 00:00:00+00:00,SMW,Splash Mountain Wave,1793,1643,4800,7,4,3,4
Aquarabia,2025-05-20 00:00:00+00:00,FJT,Fun Jet Tubes,1537,1351,4200,6,4,2,4
Aquarabia,2025-05-20 00:00:00+00:00,WTR4,Aqua Loop,2125,1939,5500,7,3,4,3
Six Flags,2025-05-21 00:00:00+00:00,KCB,Kiddie Carousel Bay,1613,1426,3000,10,3,7,3
Six Flags,2025-05-21 00:00:00+00:00,SRT,Siroccos Tower,3977,3908,8000,10,2,8,2
Six Flags,2025-05-21 00:00:00+00:00,ELT,Electric Light Tour,1720,1559,3500,9,1,8,1
Six Flags,2025-05-21 00:00:00+00:00,MLP,Magic Lantern Parade,1818,1741,4000,8,4,4,4
Six Flags,2025-05-21 00:00:00+00:00,HRA,High Roller Adventure,3266,3181,6000,8,2,6,2
Six Flags,2025-05-21 00:00:00+00:00,SKW,Skywatch,3170,3029,6500,9,2,7,2
Six Flags,2025-05-21 00:00:00+00:00,TWE,Twilight Express,3717,3584,7800,7,2,5,2
Six Flags,2025-05-21 00:00:00+00:00,IRMT,Iron Rattler Mine Town,2133,2047,4500,10,4,6,4
Six Flags,2025-05-21 00:00:00+00:00,FLF,Falcons Flight,4362,4212,9000,8,1,7,1
Six Flags,2025-05-21 00:00:00+00:00,GDC,Grand Canyon Coaster,2807,2749,5200,7,1,6,1
Aquarabia,2025-05-21 00:00:00+00:00,AQL,Aqua Lake Raft,1840,1753,3800,9,3,6,3
Aquarabia,2025-05-21 00:00:00+00:00,FJT,Fun Jet Tubes,2305,2123,4200,8,2,6,2
Aquarabia,2025-05-21 00:00:00+00:00,SMW,Splash Mountain Wave,2603,2438,4800,9,3,6,3
Aquarabia,2025-05-21 00:00:00+00:00,RDL,Rapid Downstream Loop,2790,2727,5000,7,1,6,1
Aquarabia,2025-05-21 00:00:00+00:00,WTR4,Aqua Loop,2829,2696,5500,7,2,5,2
Aquarabia,2025-05-21 00:00:00+00:00,WTR3,Splash Zone,4004,3906,8000,8,1,7,1
Aquarabia,2025-05-21 00:00:00+00:00,WTR2,Lazy River,2609,2496,5000,10,4,6,4
Aquarabia,2025-05-21 00:00:00+00:00,WTR1,Wave Pool,2905,2789,6000,6,3,3,3
Aquarabia,2025-05-21 00:00:00+00:00,SST,Sea Stallion,3501,3411,7000,9,4,5,4
Aquarabia,2025-05-21 00:00:00+00:00,DRD,Dizzy Rapids Drop,1981,1790,3600,9,1,8,1
Six Flags,2025-05-22 00:00:00+00:00,IRMT,Iron Rattler Mine Town,1956,1876,4500,6,1,5,1
Six Flags,2025-05-22 00:00:00+00:00,TWE,Twilight Express,3675,3551,7800,6,1,5,1
Six Flags,2025-05-22 00:00:00+00:00,SKW,Skywatch,3109,3053,6500,10,2,8,2
Six Flags,2025-05-22 00:00:00+00:00,KCB,Kiddie Carousel Bay,1539,1480,3000,10,2,8,2
Six Flags,2025-05-22 00:00:00+00:00,GDC,Grand Canyon Coaster,2605,2544,5200,7,4,3,4
Six Flags,2025-05-22 00:00:00+00:00,MLP,Magic Lantern Parade,1842,1761,4000,10,1,9,1
Six Flags,2025-05-22 00:00:00+00:00,ELT,Electric Light Tour,1797,1616,3500,8,1,7,1
Six Flags,2025-05-22 00:00:00+00:00,SRT,Siroccos Tower,3422,3311,8000,8,3,5,3
Six Flags,2025-05-22 00:00:00+00:00,HRA,High Roller Adventure,2964,2838,6000,6,2,4,2
Six Flags,2025-05-22 00:00:00+00:00,FLF,Falcons Flight,4627,4450,9000,6,3,3,3
Aquarabia,2025-05-22 00:00:00+00:00,SMW,Splash Mountain Wave,2168,2094,4800,10,4,6,4
Aquarabia,2025-05-22 00:00:00+00:00,AQL,Aqua Lake Raft,1626,1493,3800,7,3,4,3
Aquarabia,2025-05-22 00:00:00+00:00,FJT,Fun Jet Tubes,1867,1727,4200,9,1,8,1
Aquarabia,2025-05-22 00:00:00+00:00,RDL,Rapid Downstream Loop,2527,2349,5000,7,4,3,4
Aquarabia,2025-05-22 00:00:00+00:00,WTR4,Aqua Loop,2678,2492,5500,7,2,5,2
Aquarabia,2025-05-22 00:00:00+00:00,WTR3,Splash Zone,3595,3493,8000,7,3,4,3
Aquarabia,2025-05-22 00:00:00+00:00,WTR2,Lazy River,2205,2123,5000,9,1,8,1
Aquarabia,2025-05-22 00:00:00+00:00,WTR1,Wave Pool,2537,2338,6000,10,1,9,1
Aquarabia,2025-05-22 00:00:00+00:00,SST,Sea Stallion,3482,3290,7000,8,3,5,3
Aquarabia,2025-05-22 00:00:00+00:00,DRD,Dizzy Rapids Drop,1616,1505,3600,7,2,5,2
Six Flags,2025-05-23 00:00:00+00:00,SKW,Skywatch,3189,3139,6500,9,2,7,2
Six Flags,2025-05-23 00:00:00+00:00,IRMT,Iron Rattler Mine Town,2218,2131,4500,9,4,5,4
Six Flags,2025-05-23 00:00:00+00:00,TWE,Twilight Express,3706,3522,7800,9,4,5,4
Six Flags,2025-05-23 00:00:00+00:00,HRA,High Roller Adventure,3201,3054,6000,10,1,9,1
Six Flags,2025-05-23 00:00:00+00:00,SRT,Siroccos Tower,3977,3886,8000,9,2,7,2
Six Flags,2025-05-23 00:00:00+00:00,MLP,Magic Lantern Parade,2059,1871,4000,6,3,3,3
Six Flags,2025-05-23 00:00:00+00:00,ELT,Electric Light Tour,1939,1819,3500,8,3,5,3
Six Flags,2025-05-23 00:00:00+00:00,KCB,Kiddie Carousel Bay,1565,1447,3000,6,2,4,2
Six Flags,2025-05-23 00:00:00+00:00,GDC,Grand Canyon Coaster,2644,2449,5200,7,3,4,3
Six Flags,2025-05-23 00:00:00+00:00,FLF,Falcons Flight,3944,3893,9000,8,1,7,1
Aquarabia,2025-05-23 00:00:00+00:00,SST,Sea Stallion,3395,3327,7000,9,4,5,4
Aquarabia,2025-05-23 00:00:00+00:00,AQL,Aqua Lake Raft,2082,1974,3800,7,1,6,1
Aquarabia,2025-05-23 00:00:00+00:00,WTR1,Wave Pool,3211,3067,6000,10,4,6,4
Aquarabia,2025-05-23 00:00:00+00:00,WTR2,Lazy River,2535,2464,5000,8,1,7,1
Aquarabia,2025-05-23 00:00:00+00:00,WTR3,Splash Zone,3931,3859,8000,8,4,4,4
Aquarabia,2025-05-23 00:00:00+00:00,DRD,Dizzy Rapids Drop,1807,1741,3600,7,4,3,4
Aquarabia,2025-05-23 00:00:00+00:00,RDL,Rapid Downstream Loop,2558,2427,5000,8,2,6,2
Aquarabia,2025-05-23 00:00:00+00:00,SMW,Splash Mountain Wave,2198,2067,4800,9,4,5,4
Aquarabia,2025-05-23 00:00:00+00:00,FJT,Fun Jet Tubes,2243,2082,4200,8,3,5,3
Aquarabia,2025-05-23 00:00:00+00:00,WTR4,Aqua Loop,2752,2591,5500,7,2,5,2
Six Flags,2025-05-24 00:00:00+00:00,IRMT,Iron Rattler Mine Town,1500,1334,4500,6,1,5,1
Six Flags,2025-05-24 00:00:00+00:00,KCB,Kiddie Carousel Bay,872,818,3000,9,3,6,3
Six Flags,2025-05-24 00:00:00+00:00,ELT,Electric Light Tour,1024,961,3500,10,2,8,2
Six Flags,2025-05-24 00:00:00+00:00,MLP,Magic Lantern Parade,1241,1112,4000,8,3,5,3
Six Flags,2025-05-24 00:00:00+00:00,GDC,Grand Canyon Coaster,1530,1454,5200,7,1,6,1
Six Flags,2025-05-24 00:00:00+00:00,HRA,High Roller Adventure,1864,1798,6000,7,1,6,1
Six Flags,2025-05-24 00:00:00+00:00,SKW,Skywatch,2201,2039,6500,6,1,5,1
Six Flags,2025-05-24 00:00:00+00:00,TWE,Twilight Express,2530,2441,7800,9,1,8,1
Six Flags,2025-05-24 00:00:00+00:00,SRT,Siroccos Tower,2273,2223,8000,7,1,6,1
Six Flags,2025-05-24 00:00:00+00:00,FLF,Falcons Flight,2525,2450,9000,6,1,5,1
Aquarabia,2025-05-24 00:00:00+00:00,SST,Sea Stallion,2767,2695,7000,6,4,2,4
Aquarabia,2025-05-24 00:00:00+00:00,AQL,Aqua Lake Raft,1588,1447,3800,7,3,4,3
Aquarabia,2025-05-24 00:00:00+00:00,FJT,Fun Jet Tubes,1750,1596,4200,9,4,5,4
Aquarabia,2025-05-24 00:00:00+00:00,SMW,Splash Mountain Wave,1854,1697,4800,9,2,7,2
Aquarabia,2025-05-24 00:00:00+00:00,RDL,Rapid Downstream Loop,2164,2029,5000,6,2,4,2
Aquarabia,2025-05-24 00:00:00+00:00,WTR4,Aqua Loop,2202,2124,5500,8,3,5,3
Aquarabia,2025-05-24 00:00:00+00:00,WTR3,Splash Zone,3318,3178,8000,8,4,4,4
Aquarabia,2025-05-24 00:00:00+00:00,WTR2,Lazy River,1826,1706,5000,9,4,5,4
Aquarabia,2025-05-24 00:00:00+00:00,WTR1,Wave Pool,2223,2036,6000,10,3,7,3
Aquarabia,2025-05-24 00:00:00+00:00,DRD,Dizzy Rapids Drop,1537,1338,3600,8,1,7,1
Six Flags,2025-05-25 00:00:00+00:00,IRMT,Iron Rattler Mine Town,1940,1858,4500,8,1,7,1
Six Flags,2025-05-25 00:00:00+00:00,TWE,Twilight Express,3437,3252,7800,10,2,8,2
Six Flags,2025-05-25 00:00:00+00:00,SKW,Skywatch,2548,2407,6500,8,2,6,2
Six Flags,2025-05-25 00:00:00+00:00,HRA,High Roller Adventure,2498,2430,6000,7,2,5,2
Six Flags,2025-05-25 00:00:00+00:00,SRT,Siroccos Tower,3504,3419,8000,9,2,7,2
Six Flags,2025-05-25 00:00:00+00:00,MLP,Magic Lantern Parade,1758,1668,4000,10,4,6,4
Six Flags,2025-05-25 00:00:00+00:00,ELT,Electric Light Tour,1522,1333,3500,7,4,3,4
Six Flags,2025-05-25 00:00:00+00:00,KCB,Kiddie Carousel Bay,1284,1234,3000,7,4,3,4
Six Flags,2025-05-25 00:00:00+00:00,GDC,Grand Canyon Coaster,2304,2226,5200,9,3,6,3
Six Flags,2025-05-25 00:00:00+00:00,FLF,Falcons Flight,3736,3668,9000,8,2,6,2
Aquarabia,2025-05-25 00:00:00+00:00,SST,Sea Stallion,2954,2800,7000,8,2,6,2
Aquarabia,2025-05-25 00:00:00+00:00,AQL,Aqua Lake Raft,1793,1722,3800,8,1,7,1
Aquarabia,2025-05-25 00:00:00+00:00,FJT,Fun Jet Tubes,1721,1598,4200,6,2,4,2
Aquarabia,2025-05-25 00:00:00+00:00,SMW,Splash Mountain Wave,1992,1941,4800,10,2,8,2
Aquarabia,2025-05-25 00:00:00+00:00,RDL,Rapid Downstream Loop,2127,1941,5000,7,3,4,3
Aquarabia,2025-05-25 00:00:00+00:00,WTR4,Aqua Loop,2398,2279,5500,7,3,4,3
Aquarabia,2025-05-25 00:00:00+00:00,WTR3,Splash Zone,3370,3310,8000,7,4,3,4
Aquarabia,2025-05-25 00:00:00+00:00,WTR2,Lazy River,2076,1926,5000,6,4,2,4
Aquarabia,2025-05-25 00:00:00+00:00,WTR1,Wave Pool,2765,2685,6000,9,1,8,1
Aquarabia,2025-05-25 00:00:00+00:00,DRD,Dizzy Rapids Drop,1563,1416,3600,9,2,7,2
Six Flags,2025-05-26 00:00:00+00:00,IRMT,Iron Rattler Mine Town,1966,1812,4500,8,3,5,3
Six Flags,2025-05-26 00:00:00+00:00,TWE,Twilight Express,3469,3369,7800,8,1,7,1
Six Flags,2025-05-26 00:00:00+00:00,SKW,Skywatch,2794,2644,6500,9,2,7,2
Six Flags,2025-05-26 00:00:00+00:00,HRA,High Roller Adventure,2756,2688,6000,6,4,2,4
Six Flags,2025-05-26 00:00:00+00:00,KCB,Kiddie Carousel Bay,1439,1349,3000,9,1,8,1
Six Flags,2025-05-26 00:00:00+00:00,MLP,Magic Lantern Parade,1956,1866,4000,7,1,6,1
Six Flags,2025-05-26 00:00:00+00:00,ELT,Electric Light Tour,1673,1502,3500,10,1,9,1
Six Flags,2025-05-26 00:00:00+00:00,SRT,Siroccos Tower,3675,3535,8000,8,2,6,2
Six Flags,2025-05-26 00:00:00+00:00,GDC,Grand Canyon Coaster,2332,2146,5200,10,4,6,4
Six Flags,2025-05-26 00:00:00+00:00,FLF,Falcons Flight,3904,3851,9000,8,2,6,2
Aquarabia,2025-05-26 00:00:00+00:00,SST,Sea Stallion,3583,3415,7000,6,2,4,2
Aquarabia,2025-05-26 00:00:00+00:00,AQL,Aqua Lake Raft,1758,1692,3800,7,4,3,4
Aquarabia,2025-05-26 00:00:00+00:00,WTR1,Wave Pool,3145,2976,6000,9,3,6,3
Aquarabia,2025-05-26 00:00:00+00:00,WTR2,Lazy River,2603,2506,5000,8,2,6,2
Aquarabia,2025-05-26 00:00:00+00:00,WTR3,Splash Zone,4147,4017,8000,8,3,5,3
Aquarabia,2025-05-26 00:00:00+00:00,DRD,Dizzy Rapids Drop,1755,1656,3600,8,4,4,4
Aquarabia,2025-05-26 00:00:00+00:00,RDL,Rapid Downstream Loop,2324,2252,5000,6,4,2,4
Aquarabia,2025-05-26 00:00:00+00:00,SMW,Splash Mountain Wave,2475,2319,4800,8,3,5,3
Aquarabia,2025-05-26 00:00:00+00:00,FJT,Fun Jet Tubes,2283,2133,4200,10,2,8,2
Aquarabia,2025-05-26 00:00:00+00:00,WTR4,Aqua Loop,2646,2544,5500,8,2,6,2
Six Flags,2025-05-27 00:00:00+00:00,SRT,Siroccos Tower,3962,3785,8000,9,2,7,2
Six Flags,2025-05-27 00:00:00+00:00,ELT,Electric Light Tour,1508,1418,3500,9,3,6,3
Six Flags,2025-05-27 00:00:00+00:00,MLP,Magic Lantern Parade,1793,1724,4000,8,2,6,2
Six Flags,2025-05-27 00:00:00+00:00,GDC,Grand Canyon Coaster,2289,2177,5200,8,2,6,2
Six Flags,2025-05-27 00:00:00+00:00,HRA,High Roller Adventure,2616,2476,6000,8,3,5,3
Six Flags,2025-05-27 00:00:00+00:00,SKW,Skywatch,3013,2848,6500,7,1,6,1
Six Flags,2025-05-27 00:00:00+00:00,TWE,Twilight Express,3266,3182,7800,10,4,6,4
Six Flags,2025-05-27 00:00:00+00:00,IRMT,Iron Rattler Mine Town,1904,1828,4500,7,1,6,1
Six Flags,2025-05-27 00:00:00+00:00,KCB,Kiddie Carousel Bay,1460,1360,3000,9,4,5,4
Six Flags,2025-05-27 00:00:00+00:00,FLF,Falcons Flight,3945,3811,9000,8,3,5,3
Aquarabia,2025-05-27 00:00:00+00:00,AQL,Aqua Lake Raft,1514,1456,3800,7,3,4,3
Aquarabia,2025-05-27 00:00:00+00:00,FJT,Fun Jet Tubes,1773,1647,4200,8,1,7,1
Aquarabia,2025-05-27 00:00:00+00:00,SMW,Splash Mountain Wave,1813,1756,4800,10,4,6,4
Aquarabia,2025-05-27 00:00:00+00:00,RDL,Rapid Downstream Loop,2049,1916,5000,9,2,7,2
Aquarabia,2025-05-27 00:00:00+00:00,WTR4,Aqua Loop,2282,2224,5500,7,1,6,1
Aquarabia,2025-05-27 00:00:00+00:00,WTR3,Splash Zone,3563,3480,8000,8,4,4,4
Aquarabia,2025-05-27 00:00:00+00:00,WTR2,Lazy River,2085,1891,5000,10,2,8,2
Aquarabia,2025-05-27 00:00:00+00:00,WTR1,Wave Pool,2293,2201,6000,10,3,7,3
Aquarabia,2025-05-27 00:00:00+00:00,SST,Sea Stallion,2793,2618,7000,8,2,6,2
Aquarabia,2025-05-27 00:00:00+00:00,DRD,Dizzy Rapids Drop,1419,1334,3600,7,2,5,2
Six Flags,2025-05-28 00:00:00+00:00,IRMT,Iron Rattler Mine Town,1637,1523,4500,6,4,2,4
Six Flags,2025-05-28 00:00:00+00:00,TWE,Twilight Express,3064,2902,7800,10,4,6,4
Six Flags,2025-05-28 00:00:00+00:00,SKW,Skywatch,2617,2525,6500,7,1,6,1
Six Flags,2025-05-28 00:00:00+00:00,HRA,High Roller Adventure,2532,2421,6000,10,3,7,3
Six Flags,2025-05-28 00:00:00+00:00,SRT,Siroccos Tower,3185,3006,8000,10,2,8,2
Six Flags,2025-05-28 00:00:00+00:00,MLP,Magic Lantern Parade,1662,1522,4000,10,4,6,4
Six Flags,2025-05-28 00:00:00+00:00,ELT,Electric Light Tour,1512,1314,3500,9,3,6,3
Six Flags,2025-05-28 00:00:00+00:00,KCB,Kiddie Carousel Bay,1311,1206,3000,6,2,4,2
Six Flags,2025-05-28 00:00:00+00:00,GDC,Grand Canyon Coaster,2221,2043,5200,6,3,3,3
Six Flags,2025-05-28 00:00:00+00:00,FLF,Falcons Flight,3295,3197,9000,6,3,3,3
Aquarabia,2025-05-28 00:00:00+00:00,SST,Sea Stallion,3303,3231,7000,9,1,8,1
Aquarabia,2025-05-28 00:00:00+00:00,AQL,Aqua Lake Raft,1898,1726,3800,6,1,5,1
Aquarabia,2025-05-28 00:00:00+00:00,WTR1,Wave Pool,2584,2517,6000,6,4,2,4
Aquarabia,2025-05-28 00:00:00+00:00,WTR2,Lazy River,2267,2126,5000,7,1,6,1
Aquarabia,2025-05-28 00:00:00+00:00,WTR3,Splash Zone,3841,3716,8000,9,2,7,2
Aquarabia,2025-05-28 00:00:00+00:00,DRD,Dizzy Rapids Drop,1730,1553,3600,10,1,9,1
Aquarabia,2025-05-28 00:00:00+00:00,RDL,Rapid Downstream Loop,2225,2093,5000,8,1,7,1
Aquarabia,2025-05-28 00:00:00+00:00,SMW,Splash Mountain Wave,2355,2169,4800,9,4,5,4
Aquarabia,2025-05-28 00:00:00+00:00,FJT,Fun Jet Tubes,1809,1750,4200,8,1,7,1
Aquarabia,2025-05-28 00:00:00+00:00,WTR4,Aqua Loop,2783,2600,5500,7,3,4,3
Six Flags,2025-05-29 00:00:00+00:00,KCB,Kiddie Carousel Bay,1692,1614,3000,9,3,6,3
Six Flags,2025-05-29 00:00:00+00:00,ELT,Electric Light Tour,2093,1905,3500,9,2,7,2
Six Flags,2025-05-29 00:00:00+00:00,MLP,Magic Lantern Parade,2350,2161,4000,7,4,3,4
Six Flags,2025-05-29 00:00:00+00:00,GDC,Grand Canyon Coaster,2794,2645,5200,9,2,7,2
Six Flags,2025-05-29 00:00:00+00:00,HRA,High Roller Adventure,3282,3202,6000,7,2,5,2
Six Flags,2025-05-29 00:00:00+00:00,SKW,Skywatch,3284,3161,6500,10,1,9,1
Six Flags,2025-05-29 00:00:00+00:00,TWE,Twilight Express,3822,3747,7800,9,2,7,2
Six Flags,2025-05-29 00:00:00+00:00,SRT,Siroccos Tower,4445,4268,8000,10,1,9,1
Six Flags,2025-05-29 00:00:00+00:00,FLF,Falcons Flight,4526,4452,9000,8,2,6,2
Six Flags,2025-05-29 00:00:00+00:00,IRMT,Iron Rattler Mine Town,2419,2271,4500,10,2,8,2
Aquarabia,2025-05-29 00:00:00+00:00,AQL,Aqua Lake Raft,1816,1702,3800,8,3,5,3
Aquarabia,2025-05-29 00:00:00+00:00,SST,Sea Stallion,2992,2825,7000,8,1,7,1
Aquarabia,2025-05-29 00:00:00+00:00,WTR1,Wave Pool,2575,2498,6000,9,4,5,4
Aquarabia,2025-05-29 00:00:00+00:00,WTR2,Lazy River,2312,2227,5000,8,1,7,1
Aquarabia,2025-05-29 00:00:00+00:00,WTR3,Splash Zone,3756,3661,8000,6,4,2,4
Aquarabia,2025-05-29 00:00:00+00:00,DRD,Dizzy Rapids Drop,1736,1591,3600,7,2,5,2
Aquarabia,2025-05-29 00:00:00+00:00,RDL,Rapid Downstream Loop,2247,2179,5000,7,2,5,2
Aquarabia,2025-05-29 00:00:00+00:00,SMW,Splash Mountain Wave,2291,2144,4800,9,3,6,3
Aquarabia,2025-05-29 00:00:00+00:00,FJT,Fun Jet Tubes,2057,1934,4200,9,2,7,2
Aquarabia,2025-05-29 00:00:00+00:00,WTR4,Aqua Loop,2272,2181,5500,9,2,7,2
Six Flags,2025-05-30 00:00:00+00:00,SRT,Siroccos Tower,3733,3542,8000,7,2,5,2
Six Flags,2025-05-30 00:00:00+00:00,ELT,Electric Light Tour,1744,1603,3500,7,1,6,1
Six Flags,2025-05-30 00:00:00+00:00,MLP,Magic Lantern Parade,1895,1783,4000,9,2,7,2
Six Flags,2025-05-30 00:00:00+00:00,GDC,Grand Canyon Coaster,2128,1991,5200,7,2,5,2
Six Flags,2025-05-30 00:00:00+00:00,HRA,High Roller Adventure,2656,2602,6000,7,3,4,3
Six Flags,2025-05-30 00:00:00+00:00,SKW,Skywatch,2702,2514,6500,6,2,4,2
Six Flags,2025-05-30 00:00:00+00:00,TWE,Twilight Express,3302,3159,7800,8,3,5,3
Six Flags,2025-05-30 00:00:00+00:00,IRMT,Iron Rattler Mine Town,2059,1994,4500,7,3,4,3
Six Flags,2025-05-30 00:00:00+00:00,KCB,Kiddie Carousel Bay,1349,1212,3000,6,2,4,2
Six Flags,2025-05-30 00:00:00+00:00,FLF,Falcons Flight,4332,4169,9000,7,4,3,4
Aquarabia,2025-05-30 00:00:00+00:00,AQL,Aqua Lake Raft,1868,1815,3800,8,3,5,3
Aquarabia,2025-05-30 00:00:00+00:00,SST,Sea Stallion,3587,3474,7000,9,1,8,1
Aquarabia,2025-05-30 00:00:00+00:00,WTR1,Wave Pool,3033,2960,6000,7,4,3,4
Aquarabia,2025-05-30 00:00:00+00:00,WTR2,Lazy River,2392,2329,5000,8,2,6,2
Aquarabia,2025-05-30 00:00:00+00:00,WTR3,Splash Zone,4135,4025,8000,8,2,6,2
Aquarabia,2025-05-30 00:00:00+00:00,DRD,Dizzy Rapids Drop,2044,1941,3600,10,4,6,4
Aquarabia,2025-05-30 00:00:00+00:00,RDL,Rapid Downstream Loop,2391,2270,5000,9,3,6,3
Aquarabia,2025-05-30 00:00:00+00:00,SMW,Splash Mountain Wave,2493,2425,4800,9,1,8,1
Aquarabia,2025-05-30 00:00:00+00:00,FJT,Fun Jet Tubes,2063,1930,4200,6,3,3,3
Aquarabia,2025-05-30 00:00:00+00:00,WTR4,Aqua Loop,2815,2755,5500,9,2,7,2
Six Flags,2025-05-31 00:00:00+00:00,FLF,Falcons Flight,4681,4561,9000,6,1,5,1
Six Flags,2025-05-31 00:00:00+00:00,ELT,Electric Light Tour,1962,1823,3500,7,2,5,2
Six Flags,2025-05-31 00:00:00+00:00,MLP,Magic Lantern Parade,1977,1833,4000,6,1,5,1
Six Flags,2025-05-31 00:00:00+00:00,GDC,Grand Canyon Coaster,2894,2696,5200,10,4,6,4
Six Flags,2025-05-31 00:00:00+00:00,HRA,High Roller Adventure,3378,3215,6000,10,1,9,1
Six Flags,2025-05-31 00:00:00+00:00,SKW,Skywatch,3507,3418,6500,10,4,6,4
Six Flags,2025-05-31 00:00:00+00:00,TWE,Twilight Express,4112,3979,7800,7,2,5,2
Six Flags,2025-05-31 00:00:00+00:00,IRMT,Iron Rattler Mine Town,2272,2100,4500,10,2,8,2
Six Flags,2025-05-31 00:00:00+00:00,SRT,Siroccos Tower,4330,4208,8000,8,2,6,2
Six Flags,2025-05-31 00:00:00+00:00,KCB,Kiddie Carousel Bay,1609,1474,3000,9,2,7,2
Aquarabia,2025-05-31 00:00:00+00:00,DRD,Dizzy Rapids Drop,1922,1845,3600,10,2,8,2
Aquarabia,2025-05-31 00:00:00+00:00,FJT,Fun Jet Tubes,2373,2293,4200,6,3,3,3
Aquarabia,2025-05-31 00:00:00+00:00,SMW,Splash Mountain Wave,2583,2394,4800,10,4,6,4
Aquarabia,2025-05-31 00:00:00+00:00,RDL,Rapid Downstream Loop,2353,2264,5000,7,1,6,1
Aquarabia,2025-05-31 00:00:00+00:00,WTR4,Aqua Loop,2704,2596,5500,6,2,4,2
Aquarabia,2025-05-31 00:00:00+00:00,WTR3,Splash Zone,4299,4132,8000,9,4,5,4
Aquarabia,2025-05-31 00:00:00+00:00,WTR2,Lazy River,2784,2625,5000,10,4,6,4
Aquarabia,2025-05-31 00:00:00+00:00,WTR1,Wave Pool,3141,2995,6000,10,4,6,4
Aquarabia,2025-05-31 00:00:00+00:00,SST,Sea Stallion,3318,3172,7000,6,2,4,2
Aquarabia,2025-05-31 00:00:00+00:00,AQL,Aqua Lake Raft,1926,1793,3800,10,2,8,2
Six Flags,2025-06-01 00:00:00+00:00,IRMT,Iron Rattler Mine Town,4156,4101,4500,6,1,5,1
Six Flags,2025-06-01 00:00:00+00:00,TWE,Twilight Express,7371,7192,7800,6,3,3,3
Six Flags,2025-06-01 00:00:00+00:00,SKW,Skywatch,6488,6460,6500,6,4,2,4
Six Flags,2025-06-01 00:00:00+00:00,HRA,High Roller Adventure,5967,6377,6000,10,3,7,3
Six Flags,2025-06-01 00:00:00+00:00,KCB,Kiddie Carousel Bay,2960,2869,3000,8,1,7,1
Six Flags,2025-06-01 00:00:00+00:00,MLP,Magic Lantern Parade,3964,4261,4000,9,3,6,3
Six Flags,2025-06-01 00:00:00+00:00,ELT,Electric Light Tour,3321,3256,3500,10,1,9,1
Six Flags,2025-06-01 00:00:00+00:00,SRT,Siroccos Tower,7511,7437,8000,6,1,5,1
Six Flags,2025-06-01 00:00:00+00:00,GDC,Grand Canyon Coaster,5155,5241,5200,9,4,5,4
Six Flags,2025-06-01 00:00:00+00:00,FLF,Falcons Flight,8967,9555,9000,7,2,5,2
Aquarabia,2025-06-01 00:00:00+00:00,DRD,Dizzy Rapids Drop,3573,5170,3600,9,4,5,4
Aquarabia,2025-06-01 00:00:00+00:00,AQL,Aqua Lake Raft,3755,5883,3800,6,1,5,1
Aquarabia,2025-06-01 00:00:00+00:00,WTR1,Wave Pool,5981,8938,6000,7,4,3,4
Aquarabia,2025-06-01 00:00:00+00:00,WTR2,Lazy River,4959,6793,5000,8,2,6,2
Aquarabia,2025-06-01 00:00:00+00:00,WTR3,Splash Zone,7957,12189,8000,9,2,7,2
Aquarabia,2025-06-01 00:00:00+00:00,SST,Sea Stallion,6979,10903,7000,10,4,6,4
